Other software,Software type,FOSS,Software license,Active
jDCBot,General library,,GNU GPL,
Net::DirectConnect,General library,,,
FlowLib,General library,,GNU GPL,
DC-hublink,Link,,GNU GPL,
Hub-Link,Link,,GNU GPL,
MyIrcDcLinks,Link,,GNU GPL,
NetChatLink,Link,,GNU GPL,
Kitty,Bot,,GNU GPL,
Other software,Software type,FOSS,Software license,Active
