Other software,Windows,Linux,Mac OS X,Other
jDCBot,,,,Any Java compatible platform
Net::DirectConnect,,,,Any Perl compatible platform
FlowLib,,,,Any C# compatible platform
DC-hublink,,,,
Hub-Link,,,,
MyIrcDcLinks,,,,
NetChatLink,,,,Runs under WINE
Kitty,,,,
Other software,Windows,Linux,Mac OS X,Other
