Program,search (criteria),selection (styles),metadata,adjust image (functions),hotkeys,color management (ICC),JPEG Lossless operations,Unicode support,other / special
ACDSee,,",",,,,,,"GPS Location, Scripts for batch/pre processing, automatic slideshow"
CDisplay,,,,",,,,,"Slider, automatic slideshow, mouse control"
Comix,,,,",,,,,"Slider, automatic slideshow, mouse control"
digiKam,",",,,,,,,"Geotagging, batch processing, detect duplicate/similar images, export to Internet/social media/HTML"
Eye of gnome,,,,,,,,,
F-Spot,,,,,,,,,"Export to HTML, Flickr, or O.r.i.g.i.n.a.l."
FastPictureViewer,",",",,,",n/a,","Native 32 and 64-bit, Tethered shooting (MTP/PTP over USB), Multicore-aware, DirectX accelerated, HD Photo / JPEG XR support."
Gonvisor,,",,,,,n/a,","Made to easily read comics or manga can display two pages at time and view images in compressed ZIP, RAR, 7z, cbr, cba, cbz etc."
FastStone Image Viewer,,",",,,,,,full screen mode with all commands available via pop-up menu bars when approaching the mouse from the borders of the screen
Geeqie,",",,",,,,,"find duplicates, sort manager, recent collections"
gThumb,",",,",,,,,"bookmarks, comments, rename series, create index image, create HTML album"
Gwenview,,,",",,,",,"batch processing, export to Internet/social media/HTML"
KPhotoAlbum,",",,,,,,,Quick-tagging using keyboard tokens
Phase One Media Pro,",",",",,,,,"Find duplicates, hierarchical keywords, distributable catalog with free Media Pro reader, offline browsing of images"
Picasa,",",,,,,,,"collages, Geotagging, Search for Faces, find duplicates"
Shotwell,,",",",,,,,"Non-destructive editor, Auto Enhance Images, Duplicate, Upload, Favorite"
Simple Comic,,,,,,,,,"capture page, remove page, set icon"
STDU Viewer,,,,,,,,,
Windows Photo Viewer,,,Yes: Exif,",,,,,
XnView and XnViewMP,",",",,,,,,Supports Adobe Photoshop Filter 8BF plugins
xv,,",,,,,,,
Zoner Photo Studio,",",",,,,,,"sign images, 16 bits per channel, GPS support, merge pictures to HDR, WIC codecs support"
Program,search (criteria),selection (styles),metadata,adjust image (functions),hotkeys,color management (ICC),JPEG Lossless operations,Unicode support,other / special
