Name,Ad-free,CVS,Git,SVN,Arch,Notes
Drupal,,,,,,Only for Drupal related projects.
freedesktop.org,,,,,,"Only for interoperability and shared base technology for free software desktop environments on Linux and other Unix-like operating systems, including the X Window System (X11) and cairo (graphics)."
mozdev.org,,,,,,Only for Mozilla-related projects.
Name,Ad-free,CVS,Git,SVN,Arch,Notes
